;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICMNP;
MT;BR-174;711,000;710,000;1,000;25/07/2023;-11,774183;-59,2690361;30,000;
MT;BR-174;710,000;709,000;1,000;25/07/2023;-11,774183;-59,2690361;10,000;
MT;BR-174;709,000;708,000;1,000;25/07/2023;-11,774183;-59,2690361;15,000;
MT;BR-174;708,000;707,000;1,000;25/07/2023;-11,774183;-59,2690361;22,500;
MT;BR-174;707,000;706,000;1,000;25/07/2023;-11,774183;-59,2690361;30,000;
MT;BR-174;706,000;705,000;1,000;25/07/2023;-11,774183;-59,2690361;15,000;
MT;BR-174;705,000;704,000;1,000;25/07/2023;-11,774183;-59,2690361;41,250;
MT;BR-174;704,000;703,000;1,000;25/07/2023;-11,774183;-59,2690361;41,250;
MT;BR-174;703,000;702,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;702,000;701,000;1,000;25/07/2023;-11,774183;-59,2690361;41,250;
MT;BR-174;701,000;700,000;1,000;25/07/2023;-11,774183;-59,2690361;30,000;
MT;BR-174;700,000;699,000;1,000;25/07/2023;-11,774183;-59,2690361;30,000;
MT;BR-174;699,000;698,000;1,000;25/07/2023;-11,774183;-59,2690361;42,500;
MT;BR-174;698,000;697,000;1,000;25/07/2023;-11,774183;-59,2690361;30,000;
MT;BR-174;697,000;696,000;1,000;25/07/2023;-11,774183;-59,2690361;22,500;
MT;BR-174;696,000;695,000;1,000;25/07/2023;-11,774183;-59,2690361;30,000;
MT;BR-174;695,000;694,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;694,000;693,000;1,000;25/07/2023;-11,774183;-59,2690361;45,000;
MT;BR-174;693,000;692,000;1,000;25/07/2023;-11,774183;-59,2690361;43,750;
MT;BR-174;692,000;691,000;1,000;25/07/2023;-11,774183;-59,2690361;43,750;
MT;BR-174;691,000;690,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;690,000;689,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;689,000;688,000;1,000;25/07/2023;-11,774183;-59,2690361;45,000;
MT;BR-174;688,000;687,000;1,000;25/07/2023;-11,774183;-59,2690361;41,250;
MT;BR-174;687,000;686,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;686,000;685,000;1,000;25/07/2023;-11,774183;-59,2690361;57,500;
MT;BR-174;685,000;684,000;1,000;25/07/2023;-11,774183;-59,2690361;43,750;
MT;BR-174;684,000;683,000;1,000;25/07/2023;-11,774183;-59,2690361;42,500;
MT;BR-174;683,000;682,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;682,000;681,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;681,000;680,000;1,000;25/07/2023;-11,774183;-59,2690361;48,750;
MT;BR-174;680,000;679,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;679,000;678,000;1,000;25/07/2023;-11,774183;-59,2690361;30,000;
MT;BR-174;678,000;677,000;1,000;25/07/2023;-11,774183;-59,2690361;41,250;
MT;BR-174;677,000;676,000;1,000;25/07/2023;-11,774183;-59,2690361;57,500;
MT;BR-174;676,000;675,000;1,000;25/07/2023;-11,774183;-59,2690361;30,000;
MT;BR-174;675,000;674,000;1,000;25/07/2023;-11,774183;-59,2690361;43,750;
MT;BR-174;674,000;673,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;673,000;672,000;1,000;25/07/2023;-11,774183;-59,2690361;57,500;
MT;BR-174;672,000;671,000;1,000;25/07/2023;-11,774183;-59,2690361;57,500;
MT;BR-174;671,000;670,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;670,000;669,000;1,000;25/07/2023;-11,774183;-59,2690361;57,500;
MT;BR-174;669,000;668,000;1,000;25/07/2023;-11,774183;-59,2690361;41,250;
MT;BR-174;668,000;667,000;1,000;25/07/2023;-11,774183;-59,2690361;45,000;
MT;BR-174;667,000;666,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;666,000;665,000;1,000;25/07/2023;-11,774183;-59,2690361;45,000;
MT;BR-174;665,000;664,000;1,000;25/07/2023;-11,774183;-59,2690361;56,250;
MT;BR-174;664,000;663,000;1,000;25/07/2023;-11,774183;-59,2690361;45,000;
MT;BR-174;663,000;662,000;1,000;25/07/2023;-11,774183;-59,2690361;57,500;
MT;BR-174;662,000;661,000;1,000;25/07/2023;-11,774183;-59,2690361;56,250;
MT;BR-174;661,000;660,000;1,000;25/07/2023;-11,774183;-59,2690361;48,750;
MT;BR-174;660,000;659,000;1,000;25/07/2023;-11,774183;-59,2690361;50,000;
MT;BR-174;659,000;658,000;1,000;25/07/2023;-11,774183;-59,2690361;48,750;
MT;BR-174;658,000;657,000;1,000;25/07/2023;-11,774183;-59,2690361;45,000;
MT;BR-174;657,000;656,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;656,000;655,000;1,000;25/07/2023;-11,774183;-59,2690361;41,250;
MT;BR-174;655,000;654,000;1,000;25/07/2023;-11,774183;-59,2690361;57,500;
MT;BR-174;654,000;653,000;1,000;25/07/2023;-11,774183;-59,2690361;67,500;
MT;BR-174;653,000;652,000;1,000;25/07/2023;-11,774183;-59,2690361;56,250;
MT;BR-174;652,000;651,000;1,000;25/07/2023;-11,774183;-59,2690361;45,000;
MT;BR-174;651,000;650,000;1,000;25/07/2023;-11,774183;-59,2690361;41,250;
MT;BR-174;650,000;649,000;1,000;25/07/2023;-11,774183;-59,2690361;48,750;
MT;BR-174;649,000;648,000;1,000;25/07/2023;-11,774183;-59,2690361;50,000;
MT;BR-174;648,000;647,000;1,000;25/07/2023;-11,774183;-59,2690361;45,000;
MT;BR-174;647,000;646,000;1,000;25/07/2023;-11,774183;-59,2690361;56,250;
MT;BR-174;646,000;645,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;645,000;644,000;1,000;25/07/2023;-11,774183;-59,2690361;42,500;
MT;BR-174;644,000;643,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;643,000;642,000;1,000;25/07/2023;-11,774183;-59,2690361;75,000;
MT;BR-174;642,000;641,000;1,000;25/07/2023;-11,774183;-59,2690361;78,750;
MT;BR-174;641,000;640,000;1,000;25/07/2023;-11,774183;-59,2690361;68,750;
MT;BR-174;640,000;639,000;1,000;25/07/2023;-11,774183;-59,2690361;37,500;
MT;BR-174;639,000;638,000;1,000;25/07/2023;-11,774183;-59,2690361;52,500;
MT;BR-174;638,000;637,000;1,000;25/07/2023;-11,774183;-59,2690361;65,000;
MT;BR-174;637,000;636,000;1,000;25/07/2023;-11,774183;-59,2690361;68,750;
MT;BR-174;636,000;635,000;1,000;25/07/2023;-11,774183;-59,2690361;75,000;
MT;BR-174;635,000;634,000;1,000;25/07/2023;-11,774183;-59,2690361;73,750;
MT;BR-174;634,000;633,000;1,000;25/07/2023;-11,774183;-59,2690361;81,250;
MT;BR-174;633,000;632,000;1,000;25/07/2023;-11,774183;-59,2690361;77,500;
MT;BR-174;632,000;631,000;1,000;25/07/2023;-11,774183;-59,2690361;73,750;
MT;BR-174;631,000;630,000;1,000;25/07/2023;-11,774183;-59,2690361;77,500;
MT;BR-174;630,000;629,000;1,000;25/07/2023;-11,774183;-59,2690361;71,250;
MT;BR-174;629,000;628,000;1,000;25/07/2023;-11,774183;-59,2690361;85,000;
MT;BR-174;628,000;627,000;1,000;25/07/2023;-11,774183;-59,2690361;76,250;
MT;BR-174;627,000;626,000;1,000;25/07/2023;-11,774183;-59,2690361;50,000;
MT;BR-174;626,000;625,000;1,000;25/07/2023;-11,774183;-59,2690361;65,000;
MT;BR-174;625,000;624,000;1,000;25/07/2023;-11,774183;-59,2690361;61,250;
MT;BR-174;624,000;623,000;1,000;25/07/2023;-11,774183;-59,2690361;7,500;
MT;BR-174;623,000;622,000;1,000;25/07/2023;-11,774183;-59,2690361;7,500;
MT;BR-174;622,000;621,000;1,000;25/07/2023;-11,774183;-59,2690361;7,500;
MT;BR-174;621,000;620,000;1,000;25/07/2023;-11,774183;-59,2690361;7,500;
MT;BR-174;620,000;619,000;1,000;25/07/2023;-12,1873684;-59,7547748;7,500;
MT;BR-174;619,000;618,000;1,000;25/07/2023;-12,1873684;-59,7547748;5,000;
MT;BR-174;618,000;617,000;1,000;25/07/2023;-12,1873684;-59,7547748;5,000;
MT;BR-174;617,000;616,000;1,000;25/07/2023;-12,1873684;-59,7547748;5,000;
MT;BR-174;616,000;615,000;1,000;25/07/2023;-12,1873684;-59,7547748;5,000;
MT;BR-174;615,000;614,000;1,000;25/07/2023;-12,1873684;-59,7547748;7,500;
MT;BR-174;614,000;613,000;1,000;25/07/2023;-12,1873684;-59,7547748;7,500;
MT;BR-174;613,000;612,000;1,000;25/07/2023;-12,1873684;-59,7547748;7,500;
MT;BR-174;612,000;611,000;1,000;25/07/2023;-12,1873684;-59,7547748;7,500;
MT;BR-174;611,000;610,000;1,000;25/07/2023;-12,1873684;-59,7547748;7,500;
MT;BR-174;610,000;609,000;1,000;25/07/2023;-12,1873684;-59,7547748;7,500;
MT;BR-158;201,200;202,000;0,800;27/07/2023;-11,0241005;-51,6459945;78,750;
MT;BR-158;202,000;203,000;1,000;27/07/2023;-11,0241005;-51,6459945;63,750;
MT;BR-158;203,000;204,000;1,000;27/07/2023;-11,0893174;-51,7048154;66,250;
MT;BR-158;204,000;205,000;1,000;27/07/2023;-11,0893174;-51,7048154;67,500;
MT;BR-158;205,000;206,000;1,000;27/07/2023;-11,0893174;-51,7048154;61,250;
MT;BR-158;206,000;207,000;1,000;27/07/2023;-11,0893174;-51,7048154;50,000;
MT;BR-158;207,000;208,000;1,000;27/07/2023;-11,0893174;-51,7048154;53,750;
MT;BR-158;208,000;209,000;1,000;27/07/2023;-11,0893174;-51,7048154;61,250;
MT;BR-158;209,000;210,000;1,000;27/07/2023;-11,0893174;-51,7048154;57,500;
MT;BR-158;210,000;211,000;1,000;27/07/2023;-11,0893174;-51,7048154;71,250;
MT;BR-158;211,000;212,000;1,000;27/07/2023;-11,0893174;-51,7048154;73,750;
MT;BR-158;212,000;213,000;1,000;27/07/2023;-11,0893174;-51,7048154;57,500;
MT;BR-158;213,000;214,000;1,000;27/07/2023;-11,0893174;-51,7048154;85,000;
MT;BR-158;214,000;215,000;1,000;27/07/2023;-11,2373581;-51,6864872;67,500;
MT;BR-158;215,000;216,000;1,000;27/07/2023;-11,2373581;-51,6864872;63,750;
MT;BR-158;216,000;217,000;1,000;27/07/2023;-11,2375551;-51,6865443;71,250;
MT;BR-158;217,000;218,000;1,000;27/07/2023;-11,2375551;-51,6865443;78,750;
MT;BR-158;218,000;219,000;1,000;27/07/2023;-11,2375551;-51,6865443;85,000;
MT;BR-158;219,000;220,000;1,000;27/07/2023;-11,2375551;-51,6865443;77,500;
MT;BR-158;220,000;221,000;1,000;27/07/2023;-11,2375551;-51,6865443;77,500;
MT;BR-158;221,000;222,000;1,000;27/07/2023;-11,2375551;-51,6865443;60,000;
MT;BR-158;222,000;223,000;1,000;27/07/2023;-11,2375551;-51,6865443;71,250;
MT;BR-158;223,000;224,000;1,000;27/07/2023;-11,2375551;-51,6865443;56,250;
MT;BR-158;224,000;225,000;1,000;27/07/2023;-11,2375551;-51,6865443;67,500;
MT;BR-158;225,000;226,000;1,000;27/07/2023;-11,2375551;-51,6865443;78,750;
MT;BR-158;226,000;227,000;1,000;27/07/2023;-11,2375551;-51,6865443;67,500;
MT;BR-158;227,000;228,000;1,000;27/07/2023;-11,2375551;-51,6865443;81,250;
MT;BR-158;228,000;229,000;1,000;27/07/2023;-11,2375551;-51,6865443;73,750;
MT;BR-158;229,000;230,000;1,000;27/07/2023;-11,2375551;-51,6865443;67,500;
MT;BR-158;230,000;231,000;1,000;27/07/2023;-11,2375551;-51,6865443;67,500;
MT;BR-158;231,000;232,000;1,000;27/07/2023;-11,2375551;-51,6865443;67,500;
MT;BR-158;232,000;233,000;1,000;27/07/2023;-11,2375551;-51,6865443;73,750;
MT;BR-158;233,000;234,000;1,000;27/07/2023;-11,2375551;-51,6865443;67,500;
MT;BR-158;234,000;235,000;1,000;27/07/2023;-11,2375551;-51,6865443;77,500;
MT;BR-158;235,000;236,000;1,000;27/07/2023;-11,2375551;-51,6865443;77,500;
MT;BR-158;236,000;237,000;1,000;27/07/2023;-11,2375551;-51,6865443;85,000;
MT;BR-158;237,000;238,000;1,000;27/07/2023;-11,2375551;-51,6865443;73,750;
MT;BR-158;238,000;239,000;1,000;27/07/2023;-11,2375551;-51,6865443;73,750;
MT;BR-158;239,000;240,000;1,000;27/07/2023;-11,2375551;-51,6865443;85,000;
MT;BR-158;240,000;241,000;1,000;27/07/2023;-11,2375551;-51,6865443;85,000;
MT;BR-158;241,000;242,000;1,000;27/07/2023;-11,4748723;-51,682734;75,000;
MT;BR-158;242,000;243,000;1,000;27/07/2023;-11,4747958;-51,6830621;81,250;
MT;BR-158;243,000;244,000;1,000;27/07/2023;-11,4747958;-51,6830621;81,250;
MT;BR-158;244,000;245,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;245,000;246,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;246,000;247,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;247,000;248,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;248,000;249,000;1,000;27/07/2023;-11,4747958;-51,6830621;77,500;
MT;BR-158;249,000;250,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;250,000;251,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;251,000;252,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;252,000;253,000;1,000;27/07/2023;-11,4747958;-51,6830621;67,500;
MT;BR-158;253,000;254,000;1,000;27/07/2023;-11,4747958;-51,6830621;81,250;
MT;BR-158;254,000;255,000;1,000;27/07/2023;-11,4747958;-51,6830621;78,750;
MT;BR-158;255,000;256,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;256,000;257,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;257,000;258,000;1,000;27/07/2023;-11,4747958;-51,6830621;81,250;
MT;BR-158;258,000;259,000;1,000;27/07/2023;-11,4747958;-51,6830621;77,500;
MT;BR-158;259,000;260,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;260,000;261,000;1,000;27/07/2023;-11,4747958;-51,6830621;71,250;
MT;BR-158;261,000;262,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;262,000;263,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;263,000;264,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;264,000;265,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;265,000;266,000;1,000;27/07/2023;-11,4747958;-51,6830621;77,500;
MT;BR-158;266,000;267,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;267,000;268,000;1,000;27/07/2023;-11,4747958;-51,6830621;67,500;
MT;BR-158;268,000;269,000;1,000;27/07/2023;-11,4747958;-51,6830621;53,750;
MT;BR-158;269,000;270,000;1,000;27/07/2023;-11,4747958;-51,6830621;67,500;
MT;BR-158;270,000;271,000;1,000;27/07/2023;-11,4747958;-51,6830621;81,250;
MT;BR-158;271,000;272,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;272,000;273,000;1,000;27/07/2023;-11,4747958;-51,6830621;56,250;
MT;BR-158;273,000;274,000;1,000;27/07/2023;-11,4747958;-51,6830621;56,250;
MT;BR-158;274,000;275,000;1,000;27/07/2023;-11,4747958;-51,6830621;61,250;
MT;BR-158;275,000;276,000;1,000;27/07/2023;-11,4747958;-51,6830621;63,750;
MT;BR-158;276,000;277,000;1,000;27/07/2023;-11,4747958;-51,6830621;73,750;
MT;BR-158;277,000;278,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;278,000;279,000;1,000;27/07/2023;-11,4747958;-51,6830621;71,250;
MT;BR-158;279,000;280,000;1,000;27/07/2023;-11,4747958;-51,6830621;81,250;
MT;BR-158;280,000;281,000;1,000;27/07/2023;-11,4747958;-51,6830621;75,000;
MT;BR-158;281,000;282,000;1,000;27/07/2023;-11,4747958;-51,6830621;61,250;
MT;BR-158;282,000;283,000;1,000;27/07/2023;-11,4747958;-51,6830621;67,500;
MT;BR-158;283,000;284,000;1,000;27/07/2023;-11,4747958;-51,6830621;67,500;
MT;BR-158;284,000;285,000;1,000;27/07/2023;-11,4747958;-51,6830621;75,000;
MT;BR-158;285,000;286,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;286,000;287,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;287,000;288,000;1,000;27/07/2023;-11,4747958;-51,6830621;75,000;
MT;BR-158;288,000;289,000;1,000;27/07/2023;-11,4747958;-51,6830621;67,500;
MT;BR-158;289,000;290,000;1,000;27/07/2023;-11,4747958;-51,6830621;75,000;
MT;BR-158;290,000;291,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;291,000;292,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;292,000;293,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;293,000;294,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;294,000;295,000;1,000;27/07/2023;-11,4747958;-51,6830621;85,000;
MT;BR-158;295,000;296,000;1,000;27/07/2023;-11,4747958;-51,6830621;75,000;
MT;BR-158;296,000;297,000;1,000;27/07/2023;-11,4747958;-51,6830621;75,000;
MT;BR-158;297,000;298,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;298,000;299,000;1,000;27/07/2023;-11,4747958;-51,6830621;61,250;
MT;BR-158;299,000;300,000;1,000;27/07/2023;-11,4747958;-51,6830621;63,750;
MT;BR-158;300,000;301,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;301,000;302,000;1,000;27/07/2023;-11,4747958;-51,6830621;67,500;
MT;BR-158;302,000;303,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;303,000;304,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;304,000;305,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;305,000;306,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;306,000;307,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;307,000;308,000;1,000;27/07/2023;-11,4747958;-51,6830621;61,250;
MT;BR-158;308,000;309,000;1,000;27/07/2023;-11,4747958;-51,6830621;67,500;
MT;BR-158;309,000;310,000;1,000;27/07/2023;-11,4747958;-51,6830621;61,250;
MT;BR-158;310,000;311,000;1,000;27/07/2023;-11,4747958;-51,6830621;61,250;
MT;BR-158;311,000;312,000;1,000;27/07/2023;-11,4747958;-51,6830621;50,000;
MT;BR-158;312,000;313,000;1,000;27/07/2023;-11,4747958;-51,6830621;63,750;
MT;BR-158;313,000;314,000;1,000;27/07/2023;-11,4747958;-51,6830621;60,000;
MT;BR-158;314,000;315,000;1,000;27/07/2023;-11,4747958;-51,6830621;61,250;
MT;BR-158;315,000;316,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;316,000;317,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;317,000;318,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;318,000;319,000;1,000;27/07/2023;-11,4747958;-51,6830621;65,000;
MT;BR-158;319,000;320,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;320,000;321,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;321,000;322,000;1,000;27/07/2023;-11,4747958;-51,6830621;63,750;
MT;BR-158;322,000;323,000;1,000;27/07/2023;-11,4747958;-51,6830621;65,000;
MT;BR-158;323,000;324,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;324,000;325,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;325,000;326,000;1,000;27/07/2023;-11,4747958;-51,6830621;77,500;
MT;BR-158;326,000;327,000;1,000;27/07/2023;-11,4747958;-51,6830621;92,500;
MT;BR-158;327,000;328,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;328,000;329,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;329,000;330,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-158;330,000;331,000;1,000;27/07/2023;-11,4747958;-51,6830621;57,500;
MT;BR-242;0,000;1,000;1,000;28/07/2023;-11,6260381;-50,7055348;5,000;
MT;BR-242;1,000;2,000;1,000;28/07/2023;-11,6260381;-50,7055348;5,000;
MT;BR-242;2,000;3,000;1,000;28/07/2023;-11,6260381;-50,7055348;5,000;
MT;BR-242;3,000;4,000;1,000;28/07/2023;-11,6260381;-50,7055348;5,000;
MT;BR-242;4,000;5,000;1,000;28/07/2023;-11,6260381;-50,7055348;5,000;
MT;BR-242;5,000;6,000;1,000;28/07/2023;-11,6260381;-50,7055348;55,000;
MT;BR-242;6,000;7,000;1,000;28/07/2023;-11,6260381;-50,7055348;56,250;
MT;BR-242;7,000;8,000;1,000;28/07/2023;-11,6260381;-50,7055348;58,750;
MT;BR-242;8,000;9,000;1,000;28/07/2023;-11,6260381;-50,7055348;57,500;
MT;BR-242;9,000;10,000;1,000;28/07/2023;-11,6260381;-50,7055348;47,500;
MT;BR-242;10,000;11,000;1,000;28/07/2023;-11,6325263;-50,7456846;57,500;
MT;BR-242;11,000;12,000;1,000;28/07/2023;-11,6325263;-50,7456846;57,500;
MT;BR-242;12,000;13,000;1,000;28/07/2023;-11,6325263;-50,7456846;57,500;
MT;BR-242;13,000;14,000;1,000;28/07/2023;-11,6325263;-50,7456846;55,000;
MT;BR-242;14,000;15,000;1,000;28/07/2023;-11,6308251;-50,7935471;55,000;
MT;BR-242;15,000;16,000;1,000;28/07/2023;-11,6308251;-50,7935471;52,500;
MT;BR-242;16,000;17,000;1,000;28/07/2023;-11,6308251;-50,7935471;56,250;
MT;BR-242;17,000;18,000;1,000;28/07/2023;-11,6308251;-50,7935471;58,750;
MT;BR-242;18,000;19,000;1,000;28/07/2023;-11,6308251;-50,7935471;61,250;
MT;BR-242;19,000;20,000;1,000;28/07/2023;-11,6308251;-50,7935471;56,250;
MT;BR-242;20,000;21,000;1,000;28/07/2023;-11,6308251;-50,7935471;62,500;
MT;BR-242;21,000;22,000;1,000;28/07/2023;-11,6308251;-50,7935471;58,750;
MT;BR-242;22,000;23,000;1,000;28/07/2023;-11,6308251;-50,7935471;58,750;
MT;BR-242;23,000;24,000;1,000;28/07/2023;-11,6308251;-50,7935471;66,250;
MT;BR-242;24,000;25,000;1,000;28/07/2023;-11,6308251;-50,7935471;66,250;
MT;BR-242;25,000;26,000;1,000;28/07/2023;-11,6308251;-50,7935471;61,250;
MT;BR-242;26,000;27,000;1,000;28/07/2023;-11,6308251;-50,7935471;61,250;
MT;BR-242;27,000;28,000;1,000;28/07/2023;-11,6131568;-50,8961595;72,500;
MT;BR-242;28,000;29,000;1,000;28/07/2023;-11,6131568;-50,8961595;58,750;
MT;BR-242;29,000;30,000;1,000;28/07/2023;-11,6131568;-50,8961595;72,500;
MT;BR-242;30,000;31,000;1,000;28/07/2023;-11,6131568;-50,8961595;68,750;
MT;BR-242;31,000;32,000;1,000;28/07/2023;-11,6131568;-50,8961595;68,750;
MT;BR-242;32,000;33,000;1,000;28/07/2023;-11,6131568;-50,8961595;68,750;
MT;BR-242;33,000;34,000;1,000;28/07/2023;-11,6131568;-50,8961595;61,250;
MT;BR-242;34,000;35,000;1,000;28/07/2023;-11,6131568;-50,8961595;58,750;
MT;BR-242;35,000;36,000;1,000;28/07/2023;-11,5815085;-50,9292764;61,250;
MT;BR-242;36,000;37,000;1,000;28/07/2023;-11,5715978;-50,9902233;65,000;
MT;BR-242;37,000;38,000;1,000;28/07/2023;-11,5715978;-50,9902233;61,250;
MT;BR-242;38,000;39,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;39,000;40,000;1,000;28/07/2023;-11,5715978;-50,9902233;75,000;
MT;BR-242;40,000;41,000;1,000;28/07/2023;-11,5715978;-50,9902233;58,750;
MT;BR-242;41,000;42,000;1,000;28/07/2023;-11,5715978;-50,9902233;68,750;
MT;BR-242;42,000;43,000;1,000;28/07/2023;-11,5715978;-50,9902233;68,750;
MT;BR-242;43,000;44,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;44,000;45,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;45,000;46,000;1,000;28/07/2023;-11,5715978;-50,9902233;61,250;
MT;BR-242;46,000;47,000;1,000;28/07/2023;-11,5715978;-50,9902233;61,250;
MT;BR-242;47,000;48,000;1,000;28/07/2023;-11,5715978;-50,9902233;61,250;
MT;BR-242;48,000;49,000;1,000;28/07/2023;-11,5715978;-50,9902233;61,250;
MT;BR-242;49,000;50,000;1,000;28/07/2023;-11,5715978;-50,9902233;58,750;
MT;BR-242;50,000;51,000;1,000;28/07/2023;-11,5715978;-50,9902233;58,750;
MT;BR-242;51,000;52,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;52,000;53,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;53,000;54,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;54,000;55,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;55,000;56,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;56,000;57,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;57,000;58,000;1,000;28/07/2023;-11,5715978;-50,9902233;50,000;
MT;BR-242;58,000;59,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;59,000;60,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;60,000;61,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;61,000;62,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;62,000;63,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;63,000;64,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;64,000;65,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;65,000;66,000;1,000;28/07/2023;-11,5715978;-50,9902233;65,000;
MT;BR-242;66,000;67,000;1,000;28/07/2023;-11,5715978;-50,9902233;68,750;
MT;BR-242;67,000;68,000;1,000;28/07/2023;-11,5715978;-50,9902233;68,750;
MT;BR-242;68,000;69,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;69,000;70,000;1,000;28/07/2023;-11,5715978;-50,9902233;57,500;
MT;BR-242;70,000;71,000;1,000;28/07/2023;-11,5715978;-50,9902233;58,750;
MT;BR-242;71,000;72,000;1,000;28/07/2023;-11,5715978;-50,9902233;55,000;
