;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICMNP
RR;BR-432;164,000;163,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;163,000;162,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;37,140;36,000;1,140;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;36,000;35,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;35,000;34,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;34,000;33,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;33,000;32,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;335,000;334,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;334,000;333,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;29,340;28,000;1,340;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;28,000;27,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;25,970;24,000;1,970;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;24,000;23,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;21,530;20,000;1,530;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;20,000;19,000;1,000;03/03/2023;2,6073764;-60,6022025;57,500
RR;BR-432;17,160;16,000;1,160;03/03/2023;2,6073764;-60,6022025;100,000
RR;BR-432;16,000;15,000;1,000;03/03/2023;2,6073764;-60,6022025;100,000
RR;BR-432;15,000;14,000;1,000;03/03/2023;2,6073764;-60,6022025;100,000
AM;BR-230;516,300;517,000;0,700;03/03/2023;-7,9276424;-61,5683565;42,500
AM;BR-230;517,000;518,000;1,000;03/03/2023;-7,83403754;-62,303652;63,750
AM;BR-230;518,000;519,000;1,000;03/03/2023;-7,83403754;-62,303652;82,500
AM;BR-230;519,000;520,000;1,000;03/03/2023;-7,83403754;-62,303652;82,500
AM;BR-230;520,000;521,000;1,000;03/03/2023;-7,83403754;-62,303652;78,750
AM;BR-230;521,000;522,000;1,000;03/03/2023;-7,83403754;-62,303652;73,750
AM;BR-230;522,000;523,000;1,000;03/03/2023;-7,80782251;-62,3436117;98,750
AM;BR-230;523,000;524,000;1,000;03/03/2023;-7,80384832;-62,3504855;96,250
AM;BR-230;524,000;525,000;1,000;03/03/2023;-7,80384832;-62,3504855;93,750
AM;BR-230;525,000;526,000;1,000;03/03/2023;-7,80384832;-62,3504855;95,000
AM;BR-230;526,000;527,000;1,000;03/03/2023;-7,80384832;-62,3504855;100,000
AM;BR-230;527,000;528,000;1,000;03/03/2023;-7,79356724;-62,3817841;100,000
AM;BR-230;528,000;529,000;1,000;03/03/2023;-7,79356724;-62,3817841;100,000
AM;BR-230;529,000;530,000;1,000;03/03/2023;-7,7866077;-62,4007197;98,750
